Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad),Integral of CT Error,Integral of Heading Error,Derivative of CT Error,Derivative of Heading Error
-0.00040380524695111253,0.0003967405152210576,14.987976472240314,-0.0021112460629382633,-0.00020190262347555626,0.0001983702576105288,-0.004038052469511126,0.003967405152210576
-0.0004683137918293487,0.0004307680586973434,14.987976472240314,-0.0022232382503498656,-0.0006379621428657869,0.0006121245445697293,-0.0038903024284930683,0.003555400065229434
-0.00047791616953952825,0.00044417215670679836,14.987976472240314,-0.002099043247278421,-0.0011110771235502254,0.0010495946522718002,-0.0032702690570414156,0.003030819126182764
-0.0004478538665790923,0.0004715343910433591,14.987976472240314,-0.0018448493784428352,-0.0015739621416095357,0.0015074479261468789,-0.0024023810197571953,0.0027285086881182687
-0.000401394262832211,0.0005268898510864004,14.987976472240314,-0.0015805785941968129,-0.0019985862063151873,0.0020066600472117588,-0.001543224436647875,0.0027356476543062306
-0.0003608505771441081,0.0005867333878199555,14.987976472240314,-0.001390694161551969,-0.0023797086263033468,0.0025634716666649367,-0.0008940592146382347,0.0027822893238283256
-0.00032663915315309246,0.0006275903057072382,14.987976472240314,-0.0012533573526182494,-0.002723453491451947,0.0031706335134285336,-0.00042049004842205015,0.0026478450639257456
-0.00029991644120535546,0.0006506765198747363,14.987976472240314,-0.0011644979896864595,-0.003036731288631171,0.003809766926219521,-0.00010110356736588641,0.0023762933629165018
-0.00027823928955690396,0.0006810304020636638,14.987976472240314,-0.0011174501132024126,-0.0033258091540123006,0.004475620387188721,0.00011434391441383389,0.002220184407740115
-0.00027523086056446973,0.0007289813831517001,14.987976472240314,-0.0011721504666213592,-0.0036025442290729876,0.005180626279796403,0.00012090346626981158,0.00225243252531497
-0.00028838204389476375,0.0007607274723178336,14.987976472240314,-0.0012903941509871892,-0.0038843506813026046,0.005925480707531169,-2.0635194236463415e-05,0.0021315001494952796
-0.00030300491976050084,0.0007841221721924589,14.987976472240314,-0.0014041573119931553,-0.004180044163130237,0.006697905529786316,-0.00014981857588198904,0.001956633757538186
-0.00032319727641284986,0.0007978371519506645,14.987976472240314,-0.0015318905541312454,-0.004493145261216912,0.0074888851918578775,-0.0003061457134702549,0.0017255637994240216
