Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad),Integral of CT Error,Integral of Heading Error,Derivative of CT Error,Derivative of Heading Error
-0.0038232591366134426,0.003411586351729389,6.58116656234345,-0.04292912552488451,-0.0019116295683067213,0.0017057931758646945,-0.038232591366134425,0.03411586351729389
-0.003050875744237294,0.0033009976280492844,6.58116656234345,-0.030970121153683937,-0.005348697008732089,0.005062085165754031,-0.024259543914326817,0.02690762720796678
-0.0016765239162750696,0.0031076369271958626,6.58116656234345,-0.014579392859904816,-0.007712396838988271,0.008266402443376605,-0.0073546102211562644,0.020257506798759897
-0.00029318372487604973,0.002896094019939713,6.58116656234345,6.133785705614032e-07,-0.00869725065956383,0.011268267916944394,0.006558411559045055,0.01465120640574765
0.0006882689821401573,0.0027116906384490646,6.58116656234345,0.009007799656179687,-0.008499708030931776,0.014072160246138783,0.014288270430275108,0.010310956318423997
0.001112958975710261,0.002635983609827519,6.58116656234345,0.011569146233756041,-0.007599094052006567,0.016745997370277075,0.015551221202680572,0.007747991273060126
0.0010184558477240432,0.0027169055639422518,6.58116656234345,0.00876484413584568,-0.006533386640289416,0.01942244195716196,0.011864607093227581,0.007074919715364947
0.0005885201490565184,0.0029200065534340123,6.58116656234345,0.002992840910427641,-0.005729898641899135,0.02224089801585009,0.0057988994520268835,0.00763494330795096
5.0231165032296945e-05,0.003184835409297305,6.58116656234345,-0.003197197664127501,-0.005410522984854727,0.02529331899721575,-0.00014898212128910786,0.00865430685071708
-0.0003877227270383014,0.0034051956813735034,6.58116656234345,-0.007693783041978963,-0.00557926876585773,0.028588334542551153,-0.004103293481696528,0.00908407171491578
-0.000641758667194548,0.003534229730730865,6.58116656234345,-0.009874387573404577,-0.006094009462974155,0.03205804724860334,-0.005666657759172127,0.008605459124543469
-0.0006770951556357319,0.0035904396631110764,6.58116656234345,-0.009671587826919605,-0.0067534363743892946,0.03562038194552431,-0.004957597152424322,0.007551829578082943
-0.0005468696302673824,0.0035899932638217644,6.58116656234345,-0.007877424923104667,-0.007365418767340852,0.03921059840899073,-0.002872347439543995,0.006174711479437754
-0.00033504746313005464,0.0035686918880630317,6.58116656234345,-0.0054973386624981675,-0.00780637731403957,0.04278994098493313,-0.0004244463856511978,0.004858387794460591
