Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad),Integral of CT Error,Integral of Heading Error,Derivative of CT Error,Derivative of Heading Error
9.94162130326528e-05,-0.00010611215838185473,29.35857541190275,0.00029348160700626676,4.97081065163264e-05,-5.305607919092736e-05,0.000994162130326528,-0.0010611215838185473
0.00016888851015483563,-0.00015014909558530576,29.35857541190275,0.0004487421750183247,0.0001838604681100706,-0.0001811867061745076,0.0014449717168324577,-0.0012685261795192754
0.000251892631009833,-0.00019511848121567255,29.35857541190275,0.0006258721970000273,0.00039425103869240494,-0.00035382049457499676,0.0019368325033628964,-0.0014466976526100145
0.0003460515854836689,-0.0002416602720796135,29.35857541190275,0.0008194618833375785,0.0006932231469391559,-0.0005722098712226398,0.0024406716343317873,-0.0016067689054440207
0.00044918796488868624,-0.00028796779294815167,29.35857541190275,0.0010240682033954784,0.0010908429221253334,-0.0008370239037365224,0.0029345166044988918,-0.0017356065668954544
0.0005569579089013933,-0.0003352927607371825,29.35857541190275,0.0012314055087142553,0.001593915859020373,-0.0011486541805791894,0.003380694894705521,-0.0018502687164511063
0.0006701621293361554,-0.0003911829687357482,29.35857541190275,0.0014488517813987013,0.0022074758781391473,-0.0015118920453156548,0.0037951523723478084,-0.002021949022537866
0.0007952962936306931,-0.0004421373544429841,29.35857541190275,0.001685712128115544,0.0029402050896225715,-0.001928552206905021,0.004242707980053095,-0.0021175436157785795
0.0009141064445937588,-0.0004868437119220914,29.35857541190275,0.0018997996163794995,0.0037949064587347973,-0.0023930427400875587,0.0045513988106167655,-0.002138957117265268
0.001035067780356238,-0.000540478383647347,29.35857541190275,0.0021217555265638684,0.004769493571209796,-0.002906703787872278,0.00482352026107262,-0.0022376437479920885
0.0011620295388558573,-0.0005949168373238223,29.35857541190275,0.0023575093831089723,0.005868042230815844,-0.0034744013983578625,0.0051007143817832275,-0.0023256944635978473
0.0012902684003518895,-0.0006418374783798697,29.35857541190275,0.0025924606230228256,0.007094191200419718,-0.0040927785562097085,0.0053391195986956606,-0.002329392207089579
0.0014143956842071934,-0.0006746062839679823,29.35857541190275,0.00281238283974075,0.00844652324269926,-0.0047510004373836345,0.005496800433981031,-0.0022037645838743156
0.0015235862194139958,-0.0006915799044078241,29.35857541190275,0.0029941707715804623,0.009915514194509853,-0.005434093531571538,0.005490023402409955,-0.001957385754441184
0.001613744470099735,-0.000702558400331732,29.35857541190275,0.003137529030248595,0.011484179539266719,-0.006131162683941316,0.0053114577900239554,-0.0017013019438510398
0.0016901729174415047,-0.0007023991446324374,29.35857541190275,0.003255911571103623,0.013136138233037338,-0.0068336414564234005,0.005040542258581144,-0.001390526538611809
0.0017420557901139805,-0.0006792585799795248,29.35857541190275,0.00332083914082964,0.01485225258681508,-0.0075244703187293815,0.004595742508588897,-0.0009273347620195473
0.001761712124006478,-0.0006351932842880714,29.35857541190275,0.00331966619375637,0.01660413654387531,-0.00818169625086318,0.003938846906049983,-0.00035813484445732646
0.0017459709258569312,-0.000575222132366271,29.35857541190275,0.003252096709225035,0.018357978068807016,-0.00878690395919035,0.003079591121772289,0.000252172872005828
0.0016962627346131837,-0.00050870057983321,29.35857541190275,0.003129901119395735,0.020079094899042072,-0.009328865315290091,0.002067772815597804,0.0008110646455780493
0.001622916622702846,-0.0004399482342680727,29.35857541190275,0.002981029478861133,0.021738684577700087,-0.009803189722340733,0.0010250312863042239,0.0012886196697014702
0.0015316774629697428,-0.0003763713322078033,29.35857541190275,0.002821535819624629,0.023315981620536382,-0.01021134950557867,9.215054857063688e-06,0.0016322970212127438
0.0014406525564882198,-0.00031034337637692033,29.35857541190275,0.0026865406940762737,0.024802146630265365,-0.010554706859871033,-0.0008199595594944293,0.001935769888545726
0.001341096393858663,-0.00024229470268810616,29.35857541190275,0.0025506988063424916,0.026193021105438807,-0.010831025899403546,-0.0015759320271277759,0.0022024360332539043
