Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad),Integral of CT Error,Integral of Heading Error,Derivative of CT Error,Derivative of Heading Error
5.537238992702953e-05,5.924620085356034e-06,26.797773635446895,0.00014374538702560048,2.7686194963514766e-05,2.962310042678017e-06,0.0005537238992702953,5.924620085356034e-05
4.687532826912191e-05,2.8366122593660415e-05,26.797773635446895,9.680118537130823e-05,7.881005406159049e-05,2.010768138218624e-05,0.0003758008116038087,0.00025248782350113466
2.3399581425340793e-05,3.43876207193138e-05,26.797773635446895,2.632376748183671e-05,0.00011394750890882183,5.148455303867335e-05,9.405751091419697e-05,0.0002613218385523228
-9.75217563048505e-07,2.5157777080922182e-05,26.797773635446895,-3.0951670485687975e-05,0.00012515969083996798,8.125725193879135e-05,-0.0001446329364191961,0.00012990110755743123
-1.8816993700947496e-05,1.526376565885884e-05,26.797773635446895,-6.541588913670748e-05,0.00011526358520796998,0.00010146802330868186,-0.00028053400377842395,1.6337165982776978e-05
-2.8621011375432805e-05,6.595084444153044e-07,26.797773635446895,-7.431378584032588e-05,9.154458266977983e-05,0.00010942966036031893,-0.0003186552546776678,-0.00011939920250903279
-2.7241324893412103e-05,-2.06380626970315e-05,26.797773635446895,-5.1569554828775094e-05,6.361341453535738e-05,9.944038323401083e-05,-0.00024817533126335816,-0.00029130453970236146
-1.2907868079140209e-05,-4.7616461180233216e-05,26.797773635446895,3.8505398054703685e-06,4.353881804908122e-05,6.531312129537848e-05,-7.274839090391216e-05,-0.00048359824596740217
9.101817927792966e-06,-8.012300160054053e-05,26.797773635446895,7.618917232240922e-05,4.1635792973407603e-05,1.4433899049916005e-06,0.00014056664386891894,-0.0006911852959761229
5.1733875298138875e-05,-0.0001092214899252042,26.797773635446895,0.00019237035749035573,7.205363958637352e-05,-9.322885585788076e-05,0.0005025732301686238,-0.0008300469542046794
0.00010038379609876409,-0.00014773079023111535,26.797773635446895,0.00031908136950074676,0.000148112475284825,-0.00022170499593604054,0.0008534682865072849,-0.0010292138744030209
0.00017034168609667761,-0.0001828193893906871,26.797773635446895,0.0004886497416660212,0.0002834752163825458,-0.00038698008574694176,0.0013342730525779016,-0.001161071344144033
0.00023750204459667737,-0.00021001753281169044,26.797773635446895,0.0006362456981970291,0.0004873970817292233,-0.0005833985468481305,0.001702226665745554,-0.0011972233126724212
0.0003055771047632038,-0.00024011818516900263,26.797773635446895,0.0007800910989215742,0.0007589366564091639,-0.0008084664058384771,0.002011595091669329,-0.0012531886408893643
0.00036966829926677247,-0.0002724948318091336,26.797773635446895,0.0009097806806934584,0.001096559358424152,-0.0010647729143275452,0.002228497752307348,-0.0013196693120015792
0.0004334852717422676,-0.00030837101166536485,26.797773635446895,0.0010379650715886437,0.0014981361439286719,-0.0013552058360647944,0.0024034706380286954,-0.001405876526694304
0.0004956321734879065,-0.00034706974050813244,26.797773635446895,0.0011622462454189504,0.0019626948665437587,-0.001682926212151543,0.002531447810620195,-0.0015020692385932265
0.0005604059886258402,-0.0003868871193963841,26.797773635446895,0.0012938977746995148,0.002490713947600632,-0.0020499046421038015,0.00266003743721592,-0.0015909419123785638
0.0006311186422931183,-0.000413664998352381,26.797773635446895,0.001434228930192703,0.0030864762630601113,-0.002450180700978184,0.0028192365728791904,-0.0015451150097278883
0.0006914677921063725,-0.00042412844471151345,26.797773635446895,0.0015405797192338784,0.003747769480259857,-0.0028690774225101313,0.0028552767397489213,-0.0013593072475876578
0.0007390010087881796,-0.00042250075181549107,26.797773635446895,0.0016123847465181812,0.004463003880707133,-0.0032923920207736336,0.002768255665992817,-0.0010973632671533345
0.0007672275828665016,-0.0004074468865695735,26.797773635446895,0.0016360987833360283,0.005216118176534473,-0.003707365839966166,0.00252154167288796,-0.0007609893527080234
0.0007746906317309336,-0.00037809340091143895,26.797773635446895,0.001611648788599182,0.005987077283833191,-0.004100135983706672,0.002130925449312258,-0.0003557777825962503
0.0007577467936891,-0.00033125309898718314,26.797773635446895,0.0015317382805363749,0.006753295996543208,-0.004454809233655983,0.0015894495672388147,0.0001347300135508481
0.0007114770213283828,-0.0002680656144127269,26.797773635446895,0.0013880347735807047,0.007487907904051949,-0.004754468590355938,0.0008798244426434197,0.000684665325400296
0.0006334012678538913,-0.00018836086924967077,26.797773635446895,0.001177818665487459,0.008160347048643086,-0.004982681832187137,1.0076785121966168e-05,0.0012847693131734796
0.0005253344808753725,-9.068114654819937e-05,26.797773635446895,0.0009079200761869725,0.008739714923007718,-0.005122202840086072,-0.0009741806937958349,0.0019391723717007685
0.00038685149287604934,1.0790510357229239e-05,26.797773635446895,0.0005860224542152126,0.00919580790988343,-0.005162148158181557,-0.0020559931858268026,0.002509065185077252
0.00022591298736457442,9.737894515902956e-05,26.797773635446895,0.0002422440991599891,0.009502190150003741,-0.005108063430423428,-0.0031452535657807918,0.0028400391041704816
5.92819639792363e-05,0.00017456623489919658,26.797773635446895,-8.600947810451149e-05,0.009644787625675647,-0.004972090840394315,-0.0040882167664146336,0.003025370991959188
-9.378188307498235e-05,0.00025855303614182317,26.797773635446895,-0.00036446519558881003,0.009627537666127773,-0.004755531204873805,-0.004736394145741233,0.0032388199138086676
-0.00024926810216609424,0.00034606397631045335,26.797773635446895,-0.0006401248608115795,0.009456012673507234,-0.004453222698647666,-0.005288742656434752,0.003445497567376456
-0.0003960371157662592,0.0004324029782712329,26.797773635446895,-0.0008864476056124298,0.009133360064541057,-0.004063989221356823,-0.005661416842539023,0.0036039434820423688
-0.0005333943569377987,0.0005250890534710182,26.797773635446895,-0.001110915213357529,0.008668644328189028,-0.0035852432054856976,-0.005880770518182286,0.0037912817143963486
-0.0006719298608539765,0.0006171169537520565,26.797773635446895,-0.001340785603825517,0.00806598221929314,-0.00301414020187416,-0.006070953186841666,0.0039385750416064515
-0.0008110058587744599,0.0006890138833210366,26.797773635446895,-0.0015658183267334609,0.007324514359478922,-0.0023610747833376134,-0.006231470770329393,0.003876078939214187
-0.000931665287412629,0.0007403995753018946,26.797773635446895,-0.0017398592836480012,0.006453178786385377,-0.0016463680540261478,-0.006195379981525592,0.003638479968273957
-0.001033828275261417,0.0007741967335917815,26.797773635446895,-0.0018694670665860065,0.005470432005048355,-0.0008890698995793096,-0.0059977016926008285,0.0032841850494049352
-0.0011096435659535225,0.0007839708071775409,26.797773635446895,-0.001936055772464789,0.004398696084440885,-0.00010998612919464843,-0.00559644039114709,0.0027759157093836685
-0.0011440935813655537,0.0007862029246722057,26.797773635446895,-0.0019155646453889652,0.0032718275107813475,0.0006751007367302249,-0.004892087732866083,0.002291495739447227
-0.0011535786677212467,0.0007924404769866589,26.797773635446895,-0.0018616326072667618,0.0021229913862379473,0.0014644224375596573,-0.004088845293760367,0.001931565171497305
-0.001150815459226633,0.0007877201720915675,26.797773635446895,-0.001799804856845548,0.0009707943227640074,0.0022545027620987706,-0.0033202987994892658,0.0015374596412696907
-0.0011321196155201381,0.0007638320783707652,26.797773635446895,-0.0017147486670591517,-0.0001706732146093781,0.003030278887329937,-0.002546645893159449,0.0010407570363042727
-0.0010899798434643568,0.0007337526569071172,26.797773635446895,-0.0015933095156915329,-0.0012817229441016255,0.003779071254968878,-0.001700530530259718,0.0005780791982157869
-0.0010423877030943998,0.000694698492792672,26.797773635446895,-0.0014794205761795528,-0.002347906717381004,0.004493296829818773,-0.0009586873395765243,0.0001179360338634148
-0.000981903267525059,0.0006318302990120546,26.797773635446895,-0.001343268043500764,-0.003360052202690733,0.005156561225721136,-0.0002345220453867855,-0.000475035915753728
-0.0008996842652186655,0.0005584218198078901,26.797773635446895,-0.0011679993699050275,-0.004300845969062595,0.005751687285131108,0.0005555638020143899,-0.0010560155601999999
-0.0008008133514777575,0.0004782333941355264,26.797773635446895,-0.0009687131154185477,-0.005151094777410807,0.006270014892102816,0.0013533786902018457,-0.001592998419003306
-0.0006875650760428121,0.00038225050838904434,26.797773635446895,-0.0007455619813759499,-0.005895283991171092,0.006700256843365102,0.002136839614119197,-0.0021759340314252704
-0.0005575130773290112,0.0002722569474688598,26.797773635446895,-0.0004918608685094245,-0.006517823067857004,0.0070275105712940536,0.0029306142180411695,-0.0027802511249859895
-0.00040908253322539863,0.00016571137211691869,26.797773635446895,-0.0002115295519669411,-0.007001120873134209,0.007246494731086943,0.0037471438520665246,-0.003243347060006183
-0.0002504330205151579,8.115001864578595e-05,26.797773635446895,6.652898573096447e-05,-0.007330878650004487,0.007369925426468295,0.004508113267238435,-0.0034223871715608105
-9.757284796715825e-05,1.8388752406898844e-05,26.797773635446895,0.00030535603824142067,-0.007504881584245645,0.0074196948119946374,0.005078094241813261,-0.003370691924357818
3.103558750650732e-05,-3.963310148336063e-05,26.797773635446895,0.00047374494515142426,-0.00753815021447597,0.007409072637456406,0.005323971974880536,-0.0032853102462042094
0.00014536021356927287,-9.458096755743384e-05,26.797773635446895,0.0006064323568898355,-0.0074499523139380805,0.007341965602936009,0.005395291852745579,-0.0031875071657495634
0.00023191617583924224,-0.00014759579834322523,26.797773635446895,0.0006754039863983243,-0.007261314119233823,0.0072208772199856795,0.005201202081973376,-0.0030899134154841095
0.00030964077314199,-0.0001976940914190095,26.797773635446895,0.0007340611212245631,-0.006990535644743207,0.007048232275104562,0.004962116224366832,-0.0029835500042668553
0.0003711758309181137,-0.00023345796893003978,26.797773635446895,0.0007593149787423836,-0.006650127342713155,0.0068326562449300375,0.004619322890628531,-0.0027662125263186108
0.00041879163665921223,-0.00025280913837555374,26.797773635446895,0.0007580663000409047,-0.006255143608924492,0.006589522691277241,0.004212316962706066,-0.0024391845164926317
0.00043946071314881417,-0.0002672339862686002,26.797773635446895,0.0007048915762823053,-0.005826017434020479,0.006329501128955164,0.00363434184666498,-0.0021268314034307567
0.0004485970898348942,-0.00028686819278789244,26.797773635446895,0.0006468720209307356,-0.005381988532528624,0.0060524500394269175,0.003056610389872074,-0.0019186275711641847
0.0004502677248325428,-0.00030706077803799303,26.797773635446895,0.0005908986138609843,-0.004932556125194906,0.005755485554013975,0.0025160506371466836,-0.0017533551514079743
0.000448944782166283,-0.00033656434809170577,26.797773635446895,0.0005506197595184484,-0.004482949871695493,0.005433672990949125,0.002046560133426743,-0.0017027775789130036
0.00045647012884617326,-0.00038182592578905883,26.797773635446895,0.0005559906783287015,-0.004030242416189264,0.005074477854008743,0.0017428705335299733,-0.0018046505436320305
0.0004909162140902529,-0.0004290910948396842,26.797773635446895,0.0006399869037413746,-0.003556549244721051,0.0046690193436943715,0.0017391312114707017,-0.0019062156179773463
0.0005401752577657731,-0.0004732388592101344,26.797773635446895,0.0007618560465706835,-0.003041003508793038,0.004217854366669462,0.001870735024617121,-0.0019609742726219214
0.0006034022695199336,-0.0005286711345604544,26.797773635446895,0.0009232177409958638,-0.0024692147451501846,0.0037168993697841678,0.0021053923997245575,-0.002108363271693572
0.0006949446489715804,-0.0005833307344023098,26.797773635446895,0.0011511692649846341,-0.0018200412859044276,0.0031608984353027857,0.0025547972311532456,-0.0022219299481297887
0.0007994633541898984,-0.000622808929078289,26.797773635446895,0.0013952957978741233,-0.0010728372843236882,0.0025578286035624863,0.0030404586911100904,-0.0021768353637060017
0.0009005506089723444,-0.000661063338688983,26.797773635446895,0.0016216257780444707,-0.00022283030274256673,0.0019158924696788503,0.003406623063475947,-0.002128814475856674
0.0010043262470551724,-0.00070231108780483,26.797773635446895,0.001851241756427778,0.0007296081252711917,0.0012342052564319438,0.0037306519435969373,-0.002116736835844978
0.001107244415730416,-0.000737488282434029,26.797773635446895,0.0020724486430483283,0.001785393456663986,0.0005143055713125143,0.003987971305445172,-0.0020516682714113404
0.0012031203084411097,-0.0007655397464700897,26.797773635446895,0.0022715805443453067,0.002940575818749749,-0.00023720844313954506,0.004134484638188718,-0.0019336509860280121
0.0012850095456211675,-0.000794153903944661,26.797773635446895,0.002438494123467228,0.0041846407457808875,-0.0010170552683469204,0.00412720776924584,-0.0018422067837917486
0.0013654896274006196,-0.0008149095468716894,26.797773635446895,0.0026043423440559716,0.005509890332291781,-0.0018215869937550956,0.004108443463741614,-0.0016959477588025973
0.001432866746288263,-0.0008135615770319404,26.797773635446895,0.0027332884065096735,0.006909068519136223,-0.0026358225557069105,0.00397397300567626,-0.0013753393495680435
0.0014777602612644344,-0.000792516143240718,26.797773635446895,0.002806220247366134,0.008364382022912571,-0.0034388614158432397,0.0036595553226094063,-0.0009339555242718309
0.0014893001414106408,-0.0007639016510028185,26.797773635446895,0.0028066727059610852,0.009847912224250108,-0.004217070312965008,0.003099089628918663,-0.0005040136813324117
0.0014773995055372298,-0.0007346526153169108,26.797773635446895,0.0027685536390718423,0.011331262047724043,-0.004966347446124873,0.002427431188447896,-0.00014647450576372187
0.001447460969308143,-0.0006986872483274453,26.797773635446895,0.0027042424274244543,0.01279369228514673,-0.005683017377947051,0.0017139115521020354,0.00020711510427936852
0.0014059902660829976,-0.0006446736869643033,26.797773635446895,0.002624280183718722,0.0142204179028423,-0.006354697845592925,0.001025284876945797,0.0006604901886207747
0.0013414671146534593,-0.0005701251305012534,26.797773635446895,0.0024971498938275126,0.015594146593210529,-0.006962097254325703,0.00025229534086894,0.0012181152130810876
0.0012496868976686936,-0.0004895489755769589,26.797773635446895,0.002320819880275789,0.016889723599371607,-0.007491934307364809,-0.0006279421482414647,0.001729150219105385
0.00113956837856458,-0.0004100023639237449,26.797773635446895,0.002122539791302013,0.018084351237488243,-0.007941709977115161,-0.0015148482949622311,0.0021379102852063505
0.001015985764569616,-0.00033549289229739543,26.797773635446895,0.0019152582607820877,0.01916212830905534,-0.008314457605225731,-0.0023628996412869557,0.0024265581572265587
0.0008941622883713147,-0.0002631603587399667,26.797773635446895,0.0017329734883418052,0.020117202335525806,-0.008613784230744412,-0.003040767671946612,0.0026429342518892633
0.0007778839126432013,-0.00018028674875925077,26.797773635446895,0.001573073102355388,0.020953225436033063,-0.008835507784494021,-0.0035449769654846215,0.0029157972059159053
0.0006603755325547443,-8.401197281049377e-05,26.797773635446895,0.0014118484967425616,0.021672355158632035,-0.008967657145278893,-0.003968693699837027,0.003260877495283531
0.0005317353648020003,1.1359725945660204e-05,26.797773635446895,0.0012290744362771387,0.02226841060731041,-0.00900398326871131,-0.004416569097618875,0.0035350061211970154
0.0004011094892008571,9.363494180069168e-05,26.797773635446895,0.001053517276362611,0.022734833034311838,-0.008951485934838134,-0.004801064494425835,0.0036402342432978437
