Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad),Integral of CT Error,Integral of Heading Error,Derivative of CT Error,Derivative of Heading Error
0.010969345643685263,-0.015485784403317382,2.6651434535284193,0.2920521738077599,0.005484672821842632,-0.007742892201658691,0.10969345643685263,-0.15485784403317382
0.0047681049765206885,-0.015442174849521706,2.6651434535284193,0.11571383154303155,0.013353398131945608,-0.023206871828078235,0.033374276474110565,-0.126305421901727
-0.0009669793286528245,-0.015592438693737165,2.6651434535284193,-0.03457244501826833,0.01525396095587954,-0.03872417859970767,-0.024830903840941474,-0.1047068346851899
-0.0028666481462328113,-0.01646777658244236,2.6651434535284193,-0.0736003756318829,0.01333714721843672,-0.054754286237797434,-0.037585910575133816,-0.09362684554883899
-0.0017043905656456753,-0.017886827111929904,2.6651434535284193,-0.03339866770301665,0.011051627862497478,-0.07193158808498357,-0.02018613064704461,-0.089504242080755
0.00017115619250970907,-0.019559841285110124,2.6651434535284193,0.019784918840172985,0.010285010675929494,-0.09065492228350358,0.0005344999992851832,-0.08843996327680154
0.001256335477384948,-0.021009306551658113,2.6651434535284193,0.04749783858905794,0.010998756510876822,-0.1109394962018877,0.010302584407371867,-0.0855369269223648
0.0012576672335513689,-0.022079884693254392,2.6651434535284193,0.045498112309402934,0.012255757866344981,-0.13248409182434395,0.008441494116635353,-0.0797172869509919
0.0007375733271373418,-0.022945210070259847,2.6651434535284193,0.031037901241399195,0.013253378146689336,-0.15499663920610107,0.0021785505825741344,-0.0730898291144975
0.0002971961908014905,-0.02374349940402265,2.6651434535284193,0.020269058809039987,0.013770762905658752,-0.17834099394324232,-0.0022209780354925384,-0.06705794503697798
0.00017759768867321756,-0.024472796891798154,2.6651434535284193,0.018632274141311668,0.014008159845396106,-0.20244914209115272,-0.002904422957478194,-0.06149556855548656
0.0002772830037712933,-0.025227696162279045,2.6651434535284193,0.0226190847658215,0.014235600191618361,-0.22729938861819132,-0.0014701159188632885,-0.05717727673158801
0.0004246842907731172,-0.026133112276534476,2.6651434535284193,0.02745608336530895,0.014586583838890567,-0.2529797928375981,0.00013718958458298122,-0.05501246381907593
0.0005119277087382138,-0.027066213233579717,2.6651434535284193,0.03036932369171886,0.015054889838646232,-0.2795794555926552,0.0009053680052505895,-0.05349293364329158
0.0005128138773234924,-0.028057374393739565,2.6651434535284193,0.030962313473399172,0.015567260631677085,-0.3071412494063148,0.0007488117187075605,-0.05277750170960081
0.0004896752092119955,-0.02906186459839244,2.6651434535284193,0.03101713545362152,0.01606850517494483,-0.3357008689023808,0.00040231260520166856,-0.05231332144106318
0.00046973687766678333,-0.029950885903310187,2.6651434535284193,0.031194797110572218,0.01654821121838422,-0.36520724415323214,0.0001479072992994367,-0.05088382031466757
0.000464723042852746,-0.030814281757734818,2.6651434535284193,0.03180348175538691,0.017015441178643984,-0.39558982798375464,7.543474657192688e-05,-0.049481269843133745
0.00047752366334324935,-0.03162324134338679,2.6651434535284193,0.032849972064679184,0.017486564531741983,-0.42680858953431544,0.00017808861529069808,-0.04783885337758189
0.0004913782001142957,-0.03227443546657227,2.6651434535284193,0.03381843472195661,0.017971015463470755,-0.45875742793929497,0.000271659201338265,-0.04506082661061684
0.0004860853166497813,-0.03290434920112428,2.6651434535284193,0.0342774499851748,0.01845974722185279,-0.49134682027314325,0.00017414949687208603,-0.04259443754097752
0.0004789986321520858,-0.033690471521519605,2.6651434535284193,0.034799134907973595,0.018942289196253726,-0.5246442306344652,7.806154746174762e-05,-0.04199656090075727
0.0004883650796015727,-0.03450097281686482,2.6651434535284193,0.035770573919355786,0.019425971052130557,-0.5587399528036574,0.00014901806110040146,-0.04172901614921241
0.0004961907239380158,-0.03526964417587308,2.6651434535284193,0.036665512123738565,0.01991824895390035,-0.5936252613000264,0.00019306608941344825,-0.041129843749430746
0.0005007951614225713,-0.03609572031498587,2.6651434535284193,0.037499704613634506,0.020416741896580645,-0.6293079435454558,0.00019982168665241666,-0.04116147342328686
0.0005075662594101647,-0.03696668585856511,2.6651434535284193,0.03841148902097026,0.020920922606997013,-0.6658391466322313,0.00022504590714828027,-0.041595437742500505
0.0005144735314043569,-0.037867371463568666,2.6651434535284193,0.039337997071882895,0.021431942502404273,-0.7032561752932982,0.0002469218512503407,-0.042220681834805485
0.0005229796164715731,-0.03880957645760752,2.6651434535284193,0.04032282651293666,0.021950669076342237,-0.7415946492538863,0.0002793550152704261,-0.043109694174284965
0.0005341823170398319,-0.03974848843026191,2.6651434535284193,0.04136852900805721,0.02247925004309794,-0.780873681697821,0.00033040592675088283,-0.04380713134854576
0.000542508461154171,-0.040666367340652876,2.6651434535284193,0.04232300696730643,0.02301759543219494,-0.8210811095832784,0.00034602434110835056,-0.044186552106909915
0.0005504816815177279,-0.041535508509264574,2.6651434535284193,0.0432452298638831,0.02356409050353089,-0.8621820475082371,0.00035559464603007697,-0.04405391689303263
0.0005538548964693756,-0.042314940780711296,2.6651434535284193,0.04401066550202337,0.024116258792524443,-0.9041072721532251,0.00032160666449413305,-0.04312986174381508
0.0005493675738058254,-0.043100355929133194,2.6651434535284193,0.044597308143509,0.024667870027662044,-0.9468149205081473,0.00022233888309928845,-0.0424282064124114
