Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad),Integral of CT Error,Integral of Heading Error,Derivative of CT Error,Derivative of Heading Error
-0.00025654568687241946,0.00016896294596586343,22.18360726834623,-0.0009055715443231089,-0.00012827284343620973,8.448147298293172e-05,-0.002565456868724195,0.0016896294596586343
-0.0003014605450595537,0.00016543768169104828,22.18360726834623,-0.0009563546271529768,-0.0004072759594021963,0.00025168178681138755,-0.0025073270579301066,0.0013503762463132904
-0.0003226079926655902,0.0001718746198887121,22.18360726834623,-0.0009473513273190229,-0.0007193102282647683,0.00042033793760126774,-0.002243698934724965,0.0011633709124169091
-0.00033245649357062856,0.000183703153025328,22.18360726834623,-0.0009199061798469871,-0.0010468424713828777,0.0005981268240582878,-0.0019252855002753202,0.0010593810477648883
-0.00033068372725870244,0.00019973988149925493,22.18360726834623,-0.0008736883618730109,-0.0013784125817975432,0.0007898483413205792,-0.001559117533753206,0.0010125547524796987
-0.0003293887316926864,0.0002205507611722876,22.18360726834623,-0.000846134691937903,-0.0017084488112732376,0.0009999936626563506,-0.0012638689315615675,0.0010176437036018685
-0.0003283604634423596,0.0002491964089332357,22.18360726834623,-0.0008352800461310656,-0.0020373234088407605,0.0012348672477091123,-0.0010247266871837666,0.001093032555319239
-0.00034149698652134524,0.00028490277402400496,22.18360726834623,-0.0008800960467785916,-0.0023722521338226128,0.0015019168391877326,-0.0009578356811411327,0.0012189026824500065
-0.000363322363909799,0.0003119457699656918,22.18360726834623,-0.0009505347557317781,-0.0027246618090381847,0.001800341111182581,-0.0009820962608286883,0.0012431294305653403
-0.0003847522865049987,0.0003352858267715657,22.18360726834623,-0.0010189108393320277,-0.0030986991342455837,0.0021239569095512097,-0.0009983507824525603,0.0012292882323341322
-0.00041304698895113363,0.00037346440821640534,22.18360726834623,-0.0011165366430200185,-0.00349759877197365,0.0024783320270451953,-0.0010740570260624122,0.001352859294135559
-0.0004606968403972243,0.0004341205633947928,22.18360726834623,-0.001282831097693969,-0.0039344706866478295,0.002882124512850794,-0.0013119543981064345,0.0016583044695507982
-0.0005343606721881214,0.0004992294084271469,22.18360726834623,-0.0015238276333458863,-0.004431999442940503,0.003348799498761764,-0.0017430884329134194,0.0019486931571993272
-0.0006159822407492819,0.0005652460424766573,22.18360726834623,-0.0017780898808973313,-0.005007170899409204,0.0038810372242136662,-0.0021681775229397114,0.0021945365290677254
-0.0007141082453090729,0.000644569306641608,22.18360726834623,-0.0020783853067268127,-0.005672216142438381,0.004485944898772799,-0.0026660180147669546,0.0025166504707367816
-0.0008282019073694915,0.0007255468942622217,22.18360726834623,-0.0024157862384739373,-0.006443371218777663,0.0051710029992247135,-0.0032185025762676775,0.002795237545335673
-0.0009453518604296871,0.0008016747538128505,22.18360726834623,-0.002747562890659783,-0.007330148102677253,0.005934613823262249,-0.003698319862948059,0.0029790839875530853
-0.0010624514246294716,0.0008786197338480218,22.18360726834623,-0.0030704956064334793,-0.008334049745206832,0.006774761067092685,-0.0040904395624100885,0.0031369321719540814
-0.0011790177517901996,0.0009559006498861191,22.18360726834623,-0.0033864866503027767,-0.009454784333416667,0.007692021258959756,-0.0044064171616148735,0.0032691346501269518
-0.0012908246687027133,0.0010260385219821675,22.18360726834623,-0.0036822086921475808,-0.010689705543663122,0.0086829908448939,-0.004621676922344111,0.003312363550977037
-0.0013898256576046631,0.0010883536835925444,22.18360726834623,-0.003936915901955696,-0.01203003070681681,0.009740186947681256,-0.004681381017390179,0.003276617101802819
-0.001476927334718879,0.0011486481936067953,22.18360726834623,-0.004161445439581943,-0.013463407202978582,0.010858687886280926,-0.0046220542607212,0.0032290004470591337
-0.001554640187481627,0.001211806557082201,22.18360726834623,-0.004369565185915476,-0.014979190964078834,0.012038915261625423,-0.004488161238433235,0.0032160763973702526
-0.0016293050129826507,0.0012675007271850491,22.18360726834623,-0.004577315003150079,-0.016571163564310973,0.013278568903759048,-0.004350903063272862,0.003137645871510643
-0.001688106030787831,0.0013169152105896342,22.18360726834623,-0.0047467591529507394,-0.018229869086196213,0.01457077687264639,-0.004094384486361255,0.0030163873803685727
-0.0017444273013031753,0.001377502449882537,22.18360726834623,-0.004930174391134248,-0.019946135752241717,0.015917985702882477,-0.003861962493525974,0.0030187463956915855
-0.0018081342980227717,0.001439521435637161,22.18360726834623,-0.005151032174244326,-0.02172241655190469,0.017326497645642328,-0.0037389420103357634,0.0030336923760624222
-0.001870286186173949,0.001499373537755068,22.18360726834623,-0.005376932515220708,-0.02356162679400305,0.01879594513233844,-0.003624151537103599,0.003026221963304772
-0.0019388336092558492,0.0015560479700645925,22.18360726834623,-0.005630709379496656,-0.02546618669171795,0.020323655886248272,-0.0035883732856474915,0.002991221900063218
-0.002004028463528797,0.0015905573537273177,22.18360726834623,-0.005871006342048246,-0.02743761772811027,0.021896958548144226,-0.003528622272556568,0.002761085042440137
-0.0020490996767104875,0.0015898310139253612,22.18360726834623,-0.006041729160261816,-0.029464181798229912,0.023487152731970565,-0.0032967928882889227,0.002252466491069598
-0.002058020656147914,0.001571188467096112,22.18360726834623,-0.006108766398250401,-0.03151774196465911,0.0250676624724813,-0.0027784758125766317,0.001673449430609224
-0.0020473972898645398,0.0015414329464002712,22.18360726834623,-0.006133745004791861,-0.033570450937665336,0.026623973179229495,-0.0021767223349865687,0.0010986811641726301
-0.0020058860921412453,0.0014830419766955526,22.18360726834623,-0.006075580683146349,-0.035597092628668225,0.028136210640777405,-0.0014035801129590607,0.0003680939551892553
-0.0019263746696258851,0.0014072197814527588,22.18360726834623,-0.005922808454109071,-0.03756322300955179,0.02958134151985156,-0.00042555261500868454,-0.00038812490250691707
