Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad),Integral of CT Error,Integral of Heading Error,Derivative of CT Error,Derivative of Heading Error
-7.138030369037246e-05,6.092344277572577e-06,24.111890006522344,-0.0002132329922517388,-3.569015184518623e-05,3.0461721387862885e-06,-0.0007138030369037246,6.092344277572577e-05
-5.878617348161589e-05,-2.7152085510628865e-05,24.111890006522344,-0.00014090844969253595,-0.0001007733904311804,-7.483698477741855e-06,-0.0004695285737507149,-0.0002523756358035102
-2.687009761631621e-05,-6.598558217962847e-05,24.111890006522344,-2.070158924870671e-05,-0.00014360152598014646,-5.405253232287052e-05,-9.40135979296788e-05,-0.0005595209444665048
2.4779881856238363e-05,-0.00011372020128330718,24.111890006522344,0.0001468335378208018,-0.00014464663386018538,-0.00014390542405433835,0.0003926250514443953,-0.0008917409464151286
9.567012446279627e-05,-0.00017568865003969591,24.111890006522344,0.00036044992376678,-8.442163070066807e-05,-0.0002886098497158399,0.0009656954294232134,-0.0012929557630340935
0.00019052031428159875,-0.00024845463229183906,24.111890006522344,0.0006297744506498086,5.8673588671529436e-05,-0.0005006814908816074,0.0016523888951535605,-0.0017193818265928322
0.00030160642451850303,-0.00031087349283609456,24.111890006522344,0.000920650099675228,0.0003047369580715803,-0.0007803455534455742,0.0023618282800065885,-0.0019742111357964583
0.0004130881117519161,-0.0003602671645905886,24.111890006522344,0.001188569529871069,0.0006620842262067899,-0.0011159158821589157,0.002945874840309145,-0.0020642970361470477
0.0005177187143249151,-0.00040935024697308364,24.111890006522344,0.0014246781015981164,0.0011274876392452055,-0.0015007245879407518,0.0033614485290983827,-0.002135180142142994
0.0006162034253347462,-0.0004663970056979494,24.111890006522344,0.0016408401940508639,0.0016944487090750362,-0.0019385982142762683,0.0036455916238971415,-0.0022655724683430475
0.000712120222365374,-0.0005165203384711603,24.111890006522344,0.001843919019941986,0.002358610532925096,-0.002430056886360823,0.003854727665285185,-0.0023093168629462284
0.0007928831214868945,-0.0005611415889159588,24.111890006522344,0.0020025522362837264,0.0031111122048512302,-0.0029688878500543827,0.003888076263610793,-0.002295088800999628
0.000866735433209008,-0.0006038456015353688,24.111890006522344,0.002146622281253921,0.003940921482199182,-0.0035513814452800465,0.003852537958609863,-0.0022660182246306963
0.0009268172257755819,-0.0006430123875125204,24.111890006522344,0.002258436681165243,0.004837697811691476,-0.004174810439803991,0.0036982746258314675,-0.0022100766017628566
0.0009811234278276162,-0.0006707728905173127,24.111890006522344,0.002359429653488588,0.005791668138493075,-0.004831703078818908,0.003519553803426058,-0.002060612701485903
0.0010160494734723603,-0.0006866290977622924,24.111890006522344,0.0024123000008641946,0.006790254589143063,-0.00551040407295871,0.003197144435937176,-0.0018301031852610097
0.0010409163250796937,-0.00069303299422252,24.111890006522344,0.00244777299637883,0.00781873748841909,-0.0062002351189511164,0.002841907734924356,-0.0015555743921247124
0.001045939954343938,-0.0006755546351380204,24.111890006522344,0.002432071438606011,0.008862165628130907,-0.006884528933631387,0.0023708665946130573,-0.001113848510970223
0.0010270659023021754,-0.0006380288678089485,24.111890006522344,0.0023586585761131507,0.009898668556453964,-0.007541320685104871,0.0017682176497582974,-0.0005701872605295294
0.0009812113934867446,-0.0005915628214587798,24.111890006522344,0.002227571333755203,0.010902807204348424,-0.008156116529738735,0.0010298643605710532,-4.409824634080844e-05
0.000917349990029755,-0.0005506927305001241,24.111890006522344,0.002073688147904422,0.011852087896106674,-0.008727244305718187,0.00026205808176732047,0.00033546589807257194
0.000847048098044415,-0.0005140068296975997,24.111890006522344,0.0019277979310659595,0.012734286940143759,-0.009259594085817049,-0.00042469695114801074,0.000607980287536872
0.000775515651114864,-0.0004752625678561273,24.111890006522344,0.0017975483478628199,0.013545568814723399,-0.009754228784593913,-0.0009977742957533813,0.000849658979270826
0.0007053714494675498,-0.00042624985824790684,24.111890006522344,0.0016816639576217015,0.014286012365014606,-0.01020498499764593,-0.0014540353478647143,0.0011407456158417707
0.0006312364442430987,-0.00036083510016915454,24.111890006522344,0.0015579636943998344,0.01495431631186993,-0.01059852747685446,-0.0018636198775661404,0.0015280169409501063
0.0005483880321311112,-0.00029489970365492724,24.111890006522344,0.0014192814994634334,0.015544128550057035,-0.010926394878766501,-0.0022779472826630915,0.0018496083745430623
0.000467251760930665,-0.00023451880739688846,24.111890006522344,0.0012968447177455363,0.016051948446587923,-0.011191104134292409,-0.0026013775149102214,0.0020622331815174032
0.0003873129032288809,-0.00017613681896300193,24.111890006522344,0.0011841718532503345,0.016479230778667697,-0.011396431947472354,-0.0028551166731245817,0.0022180270433677526
