Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad),Integral of CT Error,Integral of Heading Error,Derivative of CT Error,Derivative of Heading Error
0.00022205092023956056,-0.0005256474830241942,12.572690299892441,0.0015167802693223495,0.00011102546011978028,-0.0002628237415120971,0.0022205092023956053,-0.005256474830241942
0.000314663688929396,-0.0006163079412733197,12.572690299892441,0.0019263910901139584,0.00037938276470425857,-0.000833801453660854,0.0026587145173221816,-0.005124938117917276
0.0003744717462348078,-0.0006887309198280178,12.572690299892441,0.002136537117400044,0.0007239504822863605,-0.0014863208842115228,0.0027190214896764377,-0.004851521901520482
0.0004020894295300913,-0.0007681042464922072,12.572690299892441,0.0021851658606602776,0.00111223107016881,-0.0022147384673716353,0.0024757237942378447,-0.004691002707282116
0.0004114262413626176,-0.0008418143835271508,12.572690299892441,0.002156322741545783,0.0015189889056151644,-0.0030196977823813143,0.00211047230285393,-0.004508185279003036
0.0004045307031342518,-0.0008858198870997924,12.572690299892441,0.0020547247230477995,0.0019269673778635993,-0.003883514917694786,0.0016640633548044347,-0.004088565260753771
0.00038358940665790867,-0.0008878102830625068,12.572690299892441,0.0018890600534799563,0.0023210274327596795,-0.0047703300027759354,0.0011711309586914184,-0.003363284267550488
0.00034298768933838135,-0.0008533666302019682,12.572690299892441,0.0016335718726939077,0.0026843159807578244,-0.005640918459408173,0.0005890915360245483,-0.002438653920172776
0.00028702764267158975,-0.0007998570570437735,12.572690299892441,0.0013229989302574558,0.00299932364676281,-0.006467530303031044,-2.6743712950747834e-05,-0.0015088116332486828
0.0002204107822223671,-0.0007506275053703604,12.572690299892441,0.000993865150658193,0.003253042859209788,-0.007242772584238111,-0.000627489041952636,-0.0007869408665360756
0.0001604093489290717,-0.0007073625004956341,12.572690299892441,0.0007355210933668625,0.0034434529247855078,-0.007971767587171108,-0.0010588677006275692,-0.0002505424828501864
