Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad)
0.00014570571509835096,-0.0001340388811614801,25.998891362601057,0.00046492506977567535
0.00020430742389748383,-0.00015407592916183432,25.998891362601057,0.0005849930305602926
0.0002513191923975899,-0.00017504043180416318,25.998891362601057,0.0006710433813351682
0.0002947733958095912,-0.00020720783219996264,25.998891362601057,0.0007532403277053886
0.0003434401749588663,-0.00023528072775924613,25.998891362601057,0.0008479325694970835
0.0003845114094325326,-0.00025862262029985317,25.998891362601057,0.0009211938136968951
0.00042790514682563646,-0.00027317444802399393,25.998891362601057,0.0009987929328181115
0.0004570481598493624,-0.0002755738004838193,25.998891362601057,0.001036193092909577
0.0004781626276400174,-0.000267103832501725,25.998891362601057,0.0010535620382810533
0.00047555955124415283,-0.00025569171970207805,25.998891362601057,0.001016026335544466
0.00046848103965637023,-0.00024123541603948695,25.998891362601057,0.0009774216415693936
0.000441639337810473,-0.0002248704873055729,25.998891362601057,0.0008981191227160674
0.0004165725992853024,-0.00020588616112338087,25.998891362601057,0.0008355203868465965
0.0003820541311943448,-0.00016740191711761554,25.998891362601057,0.0007492357762254486
0.0003320440911797646,-0.00011100831316745996,25.998891362601057,0.0006246904562043809
0.00026288150204875014,-3.524108410513094e-05,25.998891362601057,0.0004531734154775057
0.00016988067168251074,4.679755459119703e-05,25.998891362601057,0.00023105241003787899
5.770662220795121e-05,0.00011701677988386946,25.998891362601057,-1.83745279982138e-05
-6.0533990351731095e-05,0.00016489402830177944,25.998891362601057,-0.0002558970517478771
-0.00016825610954822876,0.00018957216418320224,25.998891362601057,-0.00044175419121847924
-0.0002521797821526394,0.00019553196322811894,25.998891362601057,-0.0005508266652837867
-0.0003041093301531662,0.00019217758256181305,25.998891362601057,-0.0005753080751348256
-0.00032468335165207295,0.00017929037572812458,25.998891362601057,-0.0005252688215745858
-0.000313538950699506,0.00015711659846964245,25.998891362601057,-0.0004062964345562737
-0.00027498824756151273,0.00013023082688513714,25.998891362601057,-0.00023657889170175617
-0.00021416303901517286,0.00010705755962045808,25.998891362601057,-3.595459959174511e-05
-0.0001433731990359148,8.538400264827958e-05,25.998891362601057,0.00016478514134713983
-6.769453016091615e-05,6.23249332675971e-05,25.998891362601057,0.0003570322626163529
5.098879011513897e-06,5.5794319135043656e-05,25.998891362601057,0.0005157130196764296
6.314433355081841e-05,6.225660634090382e-05,25.998891362601057,0.0006172867195075375
9.884633284120608e-05,6.957866941053844e-05,25.998891362601057,0.0006553251228806061
0.00011626394349990514,8.507732656151386e-05,25.998891362601057,0.0006438304380325154
0.00010868022668423132,0.00011600324274889287,25.998891362601057,0.0005666787418578683
7.452190779871752e-05,0.00015138222567596515,25.998891362601057,0.000430519580862299
1.8561182773708292e-05,0.00017780093414852957,25.998891362601057,0.00025852831097521975
-4.258607432799211e-05,0.00020862006510433573,25.998891362601057,8.846830076940143e-05
-0.00012079379356164475,0.00023909390207825585,25.998891362601057,-0.00011033253079473454
-0.00019562658100796997,0.0002470947254519919,25.998891362601057,-0.0002739925039628431
-0.00025552403049725823,0.00023690132338450578,25.998891362601057,-0.000379786841656535
-0.0002907384378728072,0.0002214556411382375,25.998891362601057,-0.00041584221704706325
-0.00030189143526502074,0.00021314723172927803,25.998891362601057,-0.0003974587151791028
-0.00029645958486293293,0.00021320514098244062,25.998891362601057,-0.0003500160965408216
-0.0002822947669436713,0.00021219651357967597,25.998891362601057,-0.0002913563434786312
-0.000260156810476752,0.00021321220369746813,25.998891362601057,-0.00022487927980048846
-0.00023869617417016093,0.00021948339655586966,25.998891362601057,-0.00017393449461836248
-0.00022104410299109365,0.00021702296418341376,25.998891362601057,-0.0001370277146830099
-0.00020033810261725269,0.00021671225005525524,25.998891362601057,-9.92647048623105e-05
-0.0001858854082282284,0.00022738801138418821,25.998891362601057,-8.827441921417623e-05
-0.0001834302395700361,0.00023352491566545962,25.998891362601057,-0.0001082175184302944
-0.00018283636091477785,0.0002379910048919756,25.998891362601057,-0.000131065123433821
-0.00019087606844698975,0.00024123973661034973,25.998891362601057,-0.00017405651771693732
-0.00019831686593708704,0.0002412916827457894,25.998891362601057,-0.00021075382837474596
-0.00020608639172357105,0.0002466949622014212,25.998891362601057,-0.00024863439024150097
-0.00021988594274516035,0.0002439177472958171,25.998891362601057,-0.00029595409088469194
-0.00022670410859812546,0.00022151962689772762,25.998891362601057,-0.00031273308500973
-0.00021905292179133425,0.00018789792176715037,25.998891362601057,-0.00028643020351944897
-0.00019365766131917823,0.00015372117915845706,25.998891362601057,-0.00021767942967492344
-0.00015391924551187505,0.00013154825098273416,25.998891362601057,-0.00012504257099386803
-0.00011049669819916653,0.00011777366688254512,25.998891362601057,-3.5831115069802756e-05
-6.821716139688381e-05,9.516931892732128e-05,25.998891362601057,4.747013676303364e-05
-2.3192967520232708e-05,6.0773449138497955e-05,25.998891362601057,0.00013850798033352552
2.033386304929106e-05,1.6192082072488288e-05,25.998891362601057,0.00022650743979822212
8.31184770849056e-05,-3.1653628811412204e-05,25.998891362601057,0.0003628322237893839
0.00015099325198886435,-8.28808918935664e-05,25.998891362601057,0.0005077564835543871
0.0002302211199690043,-0.00013986200456095332,25.998891362601057,0.0006792358636570364
0.0003165841796086528,-0.00019894440830725557,25.998891362601057,0.0008638477631946598
0.0004117554599167577,-0.0002582933913126695,25.998891362601057,0.0010654593312445439
0.0005083808520793034,-0.0003202199635081726,25.998891362601057,0.00126654103590176
0.0006117328609877356,-0.0003854787241888147,25.998891362601057,0.0014829341341946166
0.0007220418025596333,-0.00043628749361523944,25.998891362601057,0.0017067120068149917
0.0008224643750835889,-0.00046676462454176004,25.998891362601057,0.0018922276014718663
0.0009042973797532977,-0.0004858941330372346,25.998891362601057,0.002026166040020468
0.0009637363357241397,-0.0005026314572829094,25.998891362601057,0.002108871218476111
0.0010057900956646697,-0.0005233535225830366,25.998891362601057,0.0021615652535070637
0.0010361532271071143,-0.0005525974380509169,25.998891362601057,0.002203831896041727
0.0010701986321051784,-0.0005797182553921587,25.998891362601057,0.002270285081413382
0.001101117512230727,-0.000594312890050297,25.998891362601057,0.0023349778255817894
0.001127183604198049,-0.0006007323559664712,25.998891362601057,0.0023946310744599277
0.0011466295222865362,-0.0006008568819639848,25.998891362601057,0.002445186972601038
0.0011636041422506045,-0.0005846495507526583,25.998891362601057,0.0024921966351797455
0.0011608349941095828,-0.0005567267778019414,25.998891362601057,0.0024926981342149076
0.001146453839644596,-0.0005275527289052562,25.998891362601057,0.0024759187258097505
0.0011187340802130627,-0.0004972317241467294,25.998891362601057,0.0024378882239670238
0.0010859272372762904,-0.00046654769884213465,25.998891362601057,0.002400663267067485
0.001046618551924635,-0.0004363005952390253,25.998891362601057,0.0023593220639797252
0.0010076952049073492,-0.00041095797252044264,25.998891362601057,0.002332576573695357
0.0009709179310552451,-0.00039525989438438103,25.998891362601057,0.002324625877057334
0.0009506939284758906,-0.0003804565469600618,25.998891362601057,0.0023653158553256794
0.0009365845562379053,-0.00035862226113358986,25.998891362601057,0.002418429624207614
0.0009270479521575823,-0.0003387167242934197,25.998891362601057,0.0024826934011398225
0.0009211317189127706,-0.00032732310900218664,25.998891362601057,0.0025579384345811875
0.0009235024937769582,-0.00033152787478663015,25.998891362601057,0.0026590900575442244
0.0009424759491337578,-0.0003500992685570026,25.998891362601057,0.002805267015389438
0.0009851483546287607,-0.0003652565750753567,25.998891362601057,0.0030025853675248637
0.0010339458889212301,-0.000374483294081962,25.998891362601057,0.003200827479180824
0.0010879130194878797,-0.00039048195783486506,25.998891362601057,0.0034051626241686276
0.0011508208658438377,-0.0004049088271607104,25.998891362601057,0.0036224051163821105
0.001214002062238216,-0.0004083806736803197,25.998891362601057,0.0038259751753628173
0.001266111956878942,-0.0004114371154306795,25.998891362601057,0.003994576470772475
0.001315526187128741,-0.0004144987714864712,25.998891362601057,0.004154553922090357
0.0013560068448744446,-0.00041020731872265515,25.998891362601057,0.004287978227020049
0.0013904436887386359,-0.0003895765373806981,25.998891362601057,0.0044005938861465515
0.0014054679683287922,-0.000342159318103441,25.998891362601057,0.004454518426093135
0.001390548231015303,-0.000272926658303696,25.998891362601057,0.00442969241049376
0.0013371600761385588,-0.00019980962561216842,25.998891362601057,0.004319137231291939
0.001265319190839309,-0.000117730543590433,25.998891362601057,0.00417789100056402
0.0011668368981570393,-1.0219265969446667e-05,25.998891362601057,0.0039766775773253625
0.0010388131446732623,0.00011951193834731227,25.998891362601057,0.0037113147783693276
0.0008765210694692096,0.0002639415020310107,25.998891362601057,0.0033751364248485595
0.000684974122891922,0.00041119919788242323,25.998891362601057,0.002988971847573359
0.0004728480250365654,0.0005506648954763781,25.998891362601057,0.0025803208552566265
0.0002588851497159262,0.0006833092567463056,25.998891362601057,0.002194116562970314
4.7951941101721145e-05,0.0008123624661729636,25.998891362601057,0.0018343436963798626
-0.00013103320289268536,0.0009343398019939549,25.998891362601057,0.0015698674811231205
-0.0003161323418152362,0.0010405998510813856,25.998891362601057,0.0012952363679655883
-0.0004766468835520608,0.0011231539488462542,25.998891362601057,0.0010923152408205707
-0.0006034599655012664,0.0011796820336862765,25.998891362601057,0.0009775970079869082
-0.0006881303077748583,0.001224228761445855,25.998891362601057,0.0009572616502685795
-0.000736256438221263,0.0012702834815256272,25.998891362601057,0.0010018403288800208
-0.0007575291988918014,0.0013176649615222833,25.998891362601057,0.0010817075514011195
-0.0007632590735126697,0.0013650368865044376,25.998891362601057,0.0011674208882467623
-0.0007612284069675574,0.0014052437468661735,25.998891362601057,0.0012447847375787729
-0.0007549414307217247,0.0014387298587839464,25.998891362601057,0.0013084459878084085
-0.0007473701913758455,0.001467144992854455,25.998891362601057,0.0013540663440529252
-0.0007405747948179652,0.0014934549328894757,25.998891362601057,0.0013790136998838133
-0.0007375024828027123,0.0015191137126100273,25.998891362601057,0.0013789101565416543
-0.0007396574038322051,0.0015493940218897877,25.998891362601057,0.0013511504864907311
-0.0007517243143985556,0.0015842344205643875,25.998891362601057,0.0012872724159749957
-0.0007744353499802147,0.0016274482722888547,25.998891362601057,0.0011874020114668983
-0.0008127483805792678,0.0016767146078467392,25.998891362601057,0.001043259263941974
-0.0008647368242116372,0.0017292533509736287,25.998891362601057,0.0008648487372256602
-0.0009307598406669396,0.001793097279279154,25.998891362601057,0.0006495727512057889
-0.0010123222255313778,0.0018558011005096898,25.998891362601057,0.000401614761128803
-0.0011026976156937242,0.0019204031640713808,25.998891362601057,0.00013829336281251207
-0.0012012985247678298,0.0019848168166215156,25.998891362601057,-0.0001383387173432961
-0.0013015760095298975,0.00203920423942181,25.998891362601057,-0.00040729068610800205
