Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad)
-0.0001342346903800147,0.00011933136447260857,22.694486213068075,-0.0004796206601643874
-0.00018742068215034046,0.00015655990727007137,22.694486213068075,-0.0006120336889803395
-0.00024234108463088946,0.00019844515529298062,22.694486213068075,-0.0007469492542958936
-0.0003010977714846648,0.0002515488079844544,22.694486213068075,-0.0008950681394753755
-0.00037088625003489265,0.00030175469061856515,22.694486213068075,-0.0010708850420499644
-0.00043369259981034284,0.0003266645976960377,22.694486213068075,-0.0012089223315770764
-0.00047493490942395437,0.0003249439013721166,22.694486213068075,-0.0012697112564004967
-0.0004864506204030506,0.0003196672243242127,22.694486213068075,-0.0012479895566101513
-0.0004874088696550978,0.0003236644108056421,22.694486213068075,-0.0012140221149809316
-0.00047992318685255984,0.0003281975654542572,22.694486213068075,-0.001170176345285416
-0.00046778325036502704,0.0003223415787257549,22.694486213068075,-0.0011217820784640798
-0.00044182566223439614,0.0002936956783111281,22.694486213068075,-0.001034375844314144
-0.00039445674031591226,0.00025253346866218956,22.694486213068075,-0.000892142772289006
-0.00033495669018837013,0.0002156684628231816,22.694486213068075,-0.00073358963791478
-0.00027373092758687203,0.00018525305291378357,22.694486213068075,-0.0005897508991750695
-0.0002155982490073399,0.00016804493153965017,22.694486213068075,-0.00047463110744933056
-0.0001758300898908095,0.0001599129623892047,22.694486213068075,-0.00042667386540336016
-0.00014790285820174979,0.00014304259272087142,22.694486213068075,-0.0004102597378466289
-0.00012306192028057453,0.00011842247179563725,22.694486213068075,-0.00039611645711257784
-0.00010086848283071487,0.00010266238384708704,22.694486213068075,-0.0003904903775774398
-9.256651314399987e-05,9.30989435677025e-05,22.694486213068075,-0.00042451224578806415
-8.770163225830729e-05,7.961802703338632e-05,22.694486213068075,-0.00045907259503020624
-8.520919537742453e-05,6.033915907269183e-05,22.694486213068075,-0.0004904077715542402
-7.512578404671457e-05,2.520640019655206e-05,22.694486213068075,-0.00048490426933993423
-4.9784510360067084e-05,-8.76640188796074e-06,22.694486213068075,-0.00043188929593889646
-2.4035667021428376e-05,-2.5919247312877758e-05,22.694486213068075,-0.0003873485060277775
-2.6034695916031536e-06,-2.6135637933855094e-05,22.694486213068075,-0.00036465150104961354
-1.6843184790748603e-06,-2.5258026891350482e-05,22.694486213068075,-0.00040156590209595663
3.908845148847245e-06,-2.928549640035527e-05,22.694486213068075,-0.00041551535439988686
8.441423459999355e-06,-4.028349345563953e-05,22.694486213068075,-0.0004247758460168171
2.1606503759599407e-05,-7.08893866718796e-05,22.694486213068075,-0.00039504630082815457
4.8305824867589305e-05,-0.00011336792292837572,22.694486213068075,-0.0003188617787906767
9.201305397029319e-05,-0.000158544450401088,22.694486213068075,-0.0001943242375575658
0.00014375835575482262,-0.00018940775234010943,22.694486213068075,-5.996303338247938e-05
0.00018905258970226745,-0.00020376294869794975,22.694486213068075,4.037066338169945e-05
0.00022613247413799285,-0.00021422816555016766,22.694486213068075,0.000111683973362977
0.0002568891430785161,-0.00023269788822322113,22.694486213068075,0.00016900444561220046
0.0002850627296314918,-0.0002491448866246415,22.694486213068075,0.00022051530158931896
0.00030258852460986614,-0.00025298257235562005,22.694486213068075,0.00023801097318312928
0.0003115365340445318,-0.00025846581420019277,22.694486213068075,0.00023744027065500042
0.00031349397863547146,-0.0002591752048077822,22.694486213068075,0.00022175735208554423
0.0003073731331353509,-0.0002571770675512397,22.694486213068075,0.00018947516976790664
0.00029993948286578386,-0.0002736149970843371,22.694486213068075,0.0001717086227127284
0.00030614890952598785,-0.0003090801148744049,22.694486213068075,0.00021114960860404877
0.0003314842493958979,-0.00034419611364810976,22.694486213068075,0.0003088718854295164
0.00036213201209748196,-0.0003617634447046214,22.694486213068075,0.0004102011444560757
0.0003834029180368688,-0.0003556575018475172,22.694486213068075,0.0004685783261090737
0.000387629241613209,-0.00033398783621763073,22.694486213068075,0.0004693498718456121
0.00037870153862770554,-0.0003180075694997342,22.694486213068075,0.00043956474014735663
0.00036360285585475857,-0.0003126929712671256,22.694486213068075,0.0004049273917120541
0.00034755454913700304,-0.0003108025016498317,22.694486213068075,0.00037723308119020244
0.00033111111693261255,-0.0003026320764600854,22.694486213068075,0.0003518169934453409
0.0003102094101488206,-0.0002943878840770964,22.694486213068075,0.0003185408418505555
0.0002913608314421244,-0.0002816036768544805,22.694486213068075,0.00029425430358506906
0.00026648960648042785,-0.00026221261882941604,22.694486213068075,0.00025242052869266706
0.00023726099761220036,-0.000236641184187647,22.694486213068075,0.00019887276165226855
0.0002024187112184599,-0.00021132855097594216,22.694486213068075,0.0001332042299321131
0.0001705430685888033,-0.00020935601672800175,22.694486213068075,9.240047926339692e-05
0.00015604661739712688,-0.00022057152502785726,22.694486213068075,0.00011139188745703194
0.00015488456982693077,-0.00022748951125350914,22.694486213068075,0.00016386344563941156
0.0001570523363361522,-0.00022027439295779772,22.694486213068075,0.00021230995718913887
