Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad)
9.006070676085716e-05,-0.00011858626417904361,25.311011650963863,0.000311922704236451
0.0001432257751938437,-0.0001522090058490022,25.311011650963863,0.00044308935772148527
0.00020448842582304814,-0.00018579458922030057,25.311011650963863,0.0005882207093757887
0.00026484205914820396,-0.000214125245526553,25.311011650963863,0.0007211436391954368
0.0003215225017098101,-0.00024816128787819025,25.311011650963863,0.0008424940965264352
0.0003815829409862465,-0.00028197183982214824,25.311011650963863,0.0009704704034329994
0.0004373798830474567,-0.0003079631324913734,25.311011650963863,0.0010815736084017133
0.0004892939455261359,-0.0003182225586062515,25.311011650963863,0.0011750865533389594
0.0005232738314274935,-0.00030457045335818833,25.311011650963863,0.0012117046302578438
0.0005282698256196171,-0.00028838322820767814,25.311011650963863,0.0011778989458796148
0.0005192732231473898,-0.0002732091346846488,25.311011650963863,0.0011212030950295136
0.0004932498159048631,-0.0002507137184872832,25.311011650963863,0.0010305927647219673
0.0004549834603469523,-0.0002249621949355074,25.311011650963863,0.0009221181831785594
0.00040677975022291267,-0.00019525558863531245,25.311011650963863,0.0008012471415590937
0.0003532895999689992,-0.00015343602663264733,25.311011650963863,0.0006751720705935783
0.0002850254656576999,-0.00011073556243346161,25.311011650963863,0.000522536573379472
0.00021837002888386005,-6.667825794348659e-05,25.311011650963863,0.0003867002602531377
0.00014464605222807962,-1.601756742797278e-05,25.311011650963863,0.00023846892081337998
6.96529312936266e-05,2.762325746728778e-05,25.311011650963863,9.895148963183956e-05
-1.3483862188540312e-06,6.759192444693609e-05,25.311011650963863,-2.2010250331862635e-05
-6.628831382864844e-05,9.704742197136698e-05,25.311011650963863,-0.0001187618009864701
-0.00011739822074861988,0.00012181453818163189,25.311011650963863,-0.0001768917161794088
-0.00015812153630611575,0.00014268605046464727,25.311011650963863,-0.00021018697381773385
-0.00018397346195513114,0.0001649567900644059,25.311011650963863,-0.00021202805316040287
-0.00020674738836798867,0.00019024013256073284,25.311011650963863,-0.00021719816820782816
-0.00022174843437327153,0.0002157061192332527,25.311011650963863,-0.00021128830836257643
-0.0002395708087684381,0.00024805503710750344,25.311011650963863,-0.00022603551295124558
-0.0002629611439821829,0.0002753989966776272,25.311011650963863,-0.00026044111218459563
-0.00028792033202416017,0.00029402007569984383,25.311011650963863,-0.0002996531035479617
-0.0003090505699897581,0.00031608656060494954,25.311011650963863,-0.00033461338797300994
-0.0003385364503449903,0.00033357415823519535,25.311011650963863,-0.0003938653847579412
-0.00036079175568806286,0.0003448891694099913,25.311011650963863,-0.0004330816599354483
-0.00038375933304709707,0.00036155201031017243,25.311011650963863,-0.00048071977210906137
-0.0004086353388877326,0.00037069760414634847,25.311011650963863,-0.0005329261009466441
-0.00042810074236618973,0.000368532239895958,25.311011650963863,-0.0005678422209842891
-0.0004381561285012311,0.00035350496006443695,25.311011650963863,-0.0005754211851770044
-0.0004331268370154766,0.0003350068260592034,25.311011650963863,-0.0005473773209969803
-0.00041812551313580895,0.0003173533259401453,25.311011650963863,-0.0005021300478885352
-0.00039347276048691933,0.00029364992701055734,25.311011650963863,-0.00043791402510138817
-0.00035956206935645527,0.0002741957921707731,25.311011650963863,-0.00036137675110462614
-0.0003248122634456042,0.0002502764224306811,25.311011650963863,-0.0002904090022803987
-0.00028321183050809904,0.00022303726006293878,25.311011650963863,-0.0002077015177821705
-0.0002411443655028428,0.00020463072739784934,25.311011650963863,-0.00013584947928678545
-0.000202336002704518,0.0001913283910416892,25.311011650963863,-8.089593874933157e-05
-0.00017216063125109461,0.00017967349845780768,25.311011650963863,-5.2758122875571235e-05
-0.00014799049436530057,0.00016391060113677477,25.311011650963863,-3.836015901477917e-05
-0.00012542365331870742,0.00015789150676777852,25.311011650963863,-3.1145854402712074e-05
-0.0001180206765131474,0.0001526135561404345,25.311011650963863,-6.181839169565938e-05
-0.0001112459834091824,0.00014109295499821706,25.311011650963863,-8.506275861407737e-05
-0.00010638609785495378,0.00014174558132700073,25.311011650963863,-0.00011428581536757849
-0.00010922920830563676,0.00015813267278051772,25.311011650963863,-0.00016682762479509227
-0.00012862448951149358,0.00017994774394228567,25.311011650963863,-0.00025966010213762056
-0.0001588000644302385,0.0001917841652327856,25.311011650963863,-0.0003669392872351923
-0.00018856979938053527,0.00019617783753210683,25.311011650963863,-0.0004597865842462508
-0.00021565656491820875,0.0001961247985041649,25.311011650963863,-0.0005360089662093457
-0.00023247592991194508,0.00020112437655256675,25.311011650963863,-0.0005828724647938757
-0.00025024452201208113,0.00021170009339608605,25.311011650963863,-0.0006339146197094368
-0.0002635844835034867,0.00022530477254631849,25.311011650963863,-0.0006739491798452546
-0.00028274792186068357,0.0002334190326845628,25.311011650963863,-0.0007271475692241057
-0.0002915852579880144,0.00023850112726188634,25.311011650963863,-0.0007509756278059195
-0.00030126566027176646,0.0002546806154962062,25.311011650963863,-0.0007847890790982414
-0.0003173452350663732,0.0002613408285908181,25.311011650963863,-0.0008323813297392243
-0.0003280271572339621,0.00024429250414651697,25.311011650963863,-0.0008539243846625141
-0.00031810803034154573,0.00022442869642405697,25.311011650963863,-0.0008215191468774666
-0.0003004001864897752,0.00021806635102442887,25.311011650963863,-0.0007819338735857802
-0.0002808050039775358,0.0002254427582552802,25.311011650963863,-0.0007513813717706156
-0.0002728090042565954,0.00024074279857235162,25.311011650963863,-0.0007612816020024824
-0.00027381759189180666,0.0002601174315865133,25.311011650963863,-0.000798647931909453
-0.0002899867161760015,0.0002848828848001427,25.311011650963863,-0.0008776325937776294
-0.00031941459046783686,0.00030864736268358325,25.311011650963863,-0.0009864690145765353
-0.0003594088515538056,0.0003276826890626824,25.311011650963863,-0.0011139857070608366
-0.0004024323924925,0.0003435170695308983,25.311011650963863,-0.0012401832731486462
-0.00044670301866795776,0.000362644808053641,25.311011650963863,-0.0013648494412224902
-0.0004961494345615221,0.000371475004466252,25.311011650963863,-0.0014929862289223875
-0.0005363833006582861,0.00035398578110489227,25.311011650963863,-0.0015790645007054708
-0.000554054521483074,0.00030963529353841954,25.311011650963863,-0.001591609537274243
-0.0005353671562939524,0.00025306301770217874,25.311011650963863,-0.0015080390182713585
-0.000486639634218367,0.0002007744995159332,25.311011650963863,-0.0013614555269121002
-0.00041696248946638875,0.00015804431410797328,25.311011650963863,-0.0011830362506919133
-0.00034211541463157515,0.0001156676445242202,25.311011650963863,-0.001010750167532029
-0.00026218545773206645,5.663720503112349e-05,25.311011650963863,-0.0008330497642456132
-0.00016786630040221197,-5.678422106747405e-06,25.311011650963863,-0.0006294121722845754
-7.14586319658273e-05,-5.460059587392152e-05,25.311011650963863,-0.00044043364484224417
1.3740215888505778e-05,-8.67347859569989e-05,25.311011650963863,-0.00029944101229366214
8.311270303339365e-05,-0.00010518440255147254,25.311011650963863,-0.00021099897471512594
0.00013013319350065115,-0.00012847001256410806,25.311011650963863,-0.0001770837735619761
0.00016329739121562735,-0.00015260730036548154,25.311011650963863,-0.00017116967504356265
0.00018173340678369134,-0.00015941928683282924,25.311011650963863,-0.00020197537806111113
0.00017988934658451692,-0.0001541406208795948,25.311011650963863,-0.000279267928503932
0.00015944755158140377,-0.0001391286717771223,25.311011650963863,-0.00039449548058799884
0.00011935634577888788,-0.00012572824778267488,25.311011650963863,-0.0005430358926053372
7.183975731700822e-05,-0.00012166986105288657,25.311011650963863,-0.0006875365413350037
2.364313133788431e-05,-0.00011295718749959605,25.311011650963863,-0.0008194536182039709
-1.906302203597461e-05,-0.00010055271591635773,25.311011650963863,-0.0009256551157739624
-6.784727115885126e-05,-9.886843050566085e-05,25.311011650963863,-0.001033750036556082
-0.00010379386331659088,-0.00011313890369724078,25.311011650963863,-0.001092149362449497
-0.00012156675475901184,-0.00014288245975535574,25.311011650963863,-0.0010924191199077047
-0.00011349957718648256,-0.00019478991342403162,25.311011650963863,-0.001016586997789051
-6.979786358503667e-05,-0.0002629232891706579,25.311011650963863,-0.0008480437854909079
5.327916195439867e-06,-0.0003359109648632952,25.311011650963863,-0.0006106042572492789
0.00010982150655793402,-0.00040330326211979184,25.311011650963863,-0.00031912601538414077
0.00022458495576714571,-0.00047044703296794665,25.311011650963863,-2.3581511553982663e-05
0.00034910686497815547,-0.0005516600243540282,25.311011650963863,0.0002849454444136098
0.0004868792365184092,-0.0006359104832478479,25.311011650963863,0.0006129177662117511
0.0006294119491992439,-0.0007026361189517161,25.311011650963863,0.0009293387244577356
0.0007581089505216449,-0.0007483041626192843,25.311011650963863,0.0011871982910491765
0.000863216320427117,-0.0007798664981848447,25.311011650963863,0.0013719638763382699
0.0009379541013911348,-0.0008089235946346918,25.311011650963863,0.001480068801761343
0.0009911666869987005,-0.0008399059857637781,25.311011650963863,0.0015451890838615375
0.0010266109214569221,-0.0008648165145235254,25.311011650963863,0.001577306021755909
0.001045045068559835,-0.0008841845354981004,25.311011650963863,0.0015808038765013092
0.0010515742554655667,-0.0008991181577080454,25.311011650963863,0.0015709390531465266
0.0010486777370190888,-0.000908011994178004,25.311011650963863,0.0015529729074602162
0.0010372006168564635,-0.0009192829004529557,25.311011650963863,0.001532183736936461
0.0010309779073256877,-0.0009219615918976132,25.311011650963863,0.0015381263081559705
0.0010187829305447218,-0.0008994809443496621,25.311011650963863,0.001528442737836691
0.000991599268031244,-0.0008596192713890005,25.311011650963863,0.001482441105278848
0.0009471506989904132,-0.0008069370139791587,25.311011650963863,0.001397827950986295
0.0008812450055544655,-0.0007572097316490556,25.311011650963863,0.0012729798948818223
0.0008116006236000976,-0.0007081538436315427,25.311011650963863,0.001155288386187435
0.0007315210000441264,-0.0006517291573580053,25.311011650963863,0.0010201050043925086
0.0006469576216593829,-0.0005979294970872573,25.311011650963863,0.0008871635576583329
0.0005599047730682518,-0.0005571021246888463,25.311011650963863,0.000764523570660299
0.00048694475087495044,-0.0005298286501584926,25.311011650963863,0.0006935321382223491
0.00043011641533405954,-0.0005032645712752526,25.311011650963863,0.0006669504267843591
0.00038617068997732893,-0.00048026821503110995,25.311011650963863,0.0006723270413390558
0.000357101488203907,-0.0004656438376287042,25.311011650963863,0.0007139577564334992
0.000343565379337345,-0.0004592505970819616,25.311011650963863,0.0007904536899363141
0.00034471373818017797,-0.0004660860129375166,25.311011650963863,0.0008996475913114763
0.00036537532326794386,-0.000489205303410678,25.311011650963863,0.0010541835783860892
0.0004095444757443111,-0.0005157883964006515,25.311011650963863,0.0012558770826991725
0.0004668131335315361,-0.0005367092591512801,25.311011650963863,0.0014702797559565477
0.0005299711668957979,-0.0005522733542422387,25.311011650963863,0.0016794341889594807
0.0005908083714740039,-0.0005614899839496701,25.311011650963863,0.0018639327890278008
0.0006433343036005413,-0.0005656591672256184,25.311011650963863,0.0020129773147977616
0.0006830840177404832,-0.000570495737436616,25.311011650963863,0.002122653322508342
0.0007156551463500503,-0.0005691060283785632,25.311011650963863,0.0022092470226031252
0.0007330635225927705,-0.0005493484458529707,25.311011650963863,0.002248276838430246
0.000725071602162484,-0.000529323264107262,25.311011650963863,0.002225874858761073
0.0007087263104608405,-0.0005095015613614251,25.311011650963863,0.002192589987151124
0.0006795882384954634,-0.00047059944038974066,25.311011650963863,0.002127086786772322
0.0006317189132463303,-0.00041282045419244184,25.311011650963863,0.0020148233309677348
0.0005606700192033023,-0.00034443687072016616,25.311011650963863,0.001850318090419538
0.0004700406494607723,-0.0002765116230287745,25.311011650963863,0.0016510704481362086
0.000367951699919116,-0.00021795948796388132,25.311011650963863,0.0014436960901689964
0.00027017475545535466,-0.00015810741739752388,25.311011650963863,0.0012626604697756315
0.00016827428262733635,-0.00010197588055405049,25.311011650963863,0.0010829436821617184
7.806578540195503e-05,-6.726012411739646e-05,25.311011650963863,0.0009526630663152972
1.2651568057817973e-05,-3.743507554343495e-05,25.311011650963863,0.0008921385547641572
-2.859847136163414e-05,4.364070788612467e-06,25.311011650963863,0.0008834484948276242
-6.834316014881895e-05,5.5399066242416205e-05,25.311011650963863,0.0008625726433262218
-0.00010522568138539392,0.00010820795635343603,25.311011650963863,0.0008379337029702762
-0.00014188352342018204,0.00016480376478644092,25.311011650963863,0.0008022102446090681
-0.0001831012638606377,0.00022205669742246113,25.311011650963863,0.0007455980416577554
-0.00022806335686026606,0.00026730323192593786,25.311011650963863,0.0006787334724242464
-0.00026952529782217475,0.00030510295130052123,25.311011650963863,0.0006198600052703935
-0.0003078771926430027,0.00033831521297731986,25.311011650963863,0.0005659064008494112
-0.00033954112914442997,0.0003720907643908599,25.311011650963863,0.000523332905347523
-0.00037014936847944505,0.00039956053106554893,25.311011650963863,0.0004796524889917155
-0.00039172460783645346,0.0004031057032881553,25.311011650963863,0.00046518138327579007
-0.000394923331580858,0.00039507198498471953,25.311011650963863,0.0004967791372556828
-0.0003804635285547084,0.000380322817860394,25.311011650963863,0.0005667196019329764
-0.0003474229135514869,0.00036468899653091134,25.311011650963863,0.000672161105090356
-0.00030357993682143916,0.00034463404160125816,25.311011650963863,0.0007925539691457721
-0.0002466089427206327,0.0003064737017453886,25.311011650963863,0.0009414876401540881
-0.00017245580899901563,0.0002538464302002776,25.311011650963863,0.0011278913141489683
-7.972184193852482e-05,0.00018532708745489478,25.311011650963863,0.0013554203457787923
1.8610393799052734e-05,9.899880075840348e-05,25.311011650963863,0.0015902510693760951
0.000159054664565052,5.877669462519761e-06,25.311011650963863,0.0019256532072160942
0.00031908084812419405,-8.169479524244849e-05,25.311011650963863,0.0022897273625040924
0.0004868917812443819,-0.00016437385114187464,25.311011650963863,0.002652628861650532
0.000658404761697307,-0.00023591465588879146,25.311011650963863,0.00300437283906901
0.0008182374492752779,-0.00029059752939986083,25.311011650963863,0.003305991015080927
0.0009594453658412833,-0.00032877193079716704,25.311011650963863,0.003546785922307788
0.0010727347223719326,-0.0003475736398597107,25.311011650963863,0.003708497917397897
0.0011543578392101462,-0.00034016294595762275,25.311011650963863,0.0037860965519510904
0.0011893421664574133,-0.00031994307370641906,25.311011650963863,0.0037542323503933395
0.0011931457208870355,-0.00029916863947132555,25.311011650963863,0.0036688072973823475
0.0011701467891049307,-0.0002720398199489438,25.311011650963863,0.0035414397085696283
0.0011304965814102157,-0.00023345970821431195,25.311011650963863,0.0033971748855342785
0.0010735352019553745,-0.00017394779405410787,25.311011650963863,0.0032274132133989957
