Cross-Track Error (m),Heading Error (rad),Desired Velocity (m/s),Command Steer Angle (rad)
-0.0028935876969171815,0.002837728648289637,8.032987091693368,-0.026988425032273763
-0.0025819483976637437,0.0029146250164867205,8.032987091693368,-0.021897260841136544
-0.001797419037537355,0.002835026324155022,8.032987091693368,-0.01365370092291685
-0.000856700634448365,0.0027025262053585555,8.032987091693368,-0.005130595572414871
-4.021133440367146e-05,0.0026033442874099843,8.032987091693368,0.0014109740207416026
0.00048176674667725443,0.002575568661382589,8.032987091693368,0.004852616368118714
0.0006655822351444339,0.0025954389201309196,8.032987091693368,0.005225971331654776
0.0005676264403306237,0.002631209449726231,8.032987091693368,0.0033456908463300183
0.00029376568792744947,0.0027238756357966165,8.032987091693368,0.00027953539633839464
-3.997614125495336e-05,0.002836084396707516,8.032987091693368,-0.002915393450469139
-0.0003320572421136708,0.0029047368528124415,8.032987091693368,-0.005401610967769778
-0.0005117717068082429,0.0029502965989081868,8.032987091693368,-0.006714255929400458
-0.0005674716693306783,0.0029766151896833573,8.032987091693368,-0.006902037501827242
-0.0005140549910021816,0.0030047929403395606,8.032987091693368,-0.006219840681347245
-0.0004031006548738349,0.0030144100521208254,8.032987091693368,-0.005165972085778921
-0.0002632135796443361,0.002948396572885508,8.032987091693368,-0.003970326242920624
-0.0001225839525246125,0.0028644811159444896,8.032987091693368,-0.002887899700157879
-1.6846686097696988e-05,0.0028187665573217472,8.032987091693368,-0.0022124604954370797
3.611549623950527e-05,0.002778005529006186,8.032987091693368,-0.0020237065619341803
5.135906470024944e-05,0.0027169909972259293,8.032987091693368,-0.0021298769482282188
4.186270520940071e-05,0.002623064319521192,8.032987091693368,-0.0023867311603258546
3.194833818767875e-05,0.0025261254639920992,8.032987091693368,-0.0025948507890870653
2.166964669959492e-05,0.002465351881378413,8.032987091693368,-0.0027827001023469585
1.7341388106413647e-05,0.0023994598843026915,8.032987091693368,-0.0028850832288876945
2.689607105348717e-05,0.0022884566268029888,8.032987091693368,-0.0028276101818301533
5.9309833959039166e-05,0.0021646130751539405,8.032987091693368,-0.002567264126264154
9.97428414631287e-05,0.002068486594775806,8.032987091693368,-0.002265818581120918
0.00013710243536876882,0.0020108066501491407,8.032987091693368,-0.0020231212496564623
0.0001608517538107568,0.001962018857458709,8.032987091693368,-0.001904772646164301
0.00017686138669167488,0.0018970805400917745,8.032987091693368,-0.0018360519178216624
0.00018610554823486134,0.0018391673638103283,8.032987091693368,-0.0018145267081070547
0.000190398228023323,0.0017804877855755225,8.032987091693368,-0.0018175277112470367
0.00019318582106728753,0.0017434046807576695,8.032987091693368,-0.0018263642118455166
